id,title,release_date,release_year,release_month,status,primary_genre,genre_list,n_genres,budget,revenue,profit,roi,runtime,vote_average,vote_count,popularity,primary_company,company_list,n_production_companies,primary_country,country_list,n_countries,original_language,n_spoken_languages,has_homepage,n_keywords,keyword_list,director,n_directors,n_producers,n_writers,cast_size,lead_actor,top_3_cast,cast_n_female,cast_n_male,cast_n_unspecified_gender,crew_size,n_visual_effects_crew,n_camera_crew,n_sound_crew,franchise_status
102382,The Amazing Spider-Man 2,2014-04-16,2014.0,4.0,Released,Action,"['Action', 'Adventure', 'Fantasy']",3,200000000,705717432,505717432,3.52858716,142.0,6.5,4179,89.270217,Columbia Pictures,"['Columbia Pictures', 'Marvel Enterprises', 'Avi Arad Productions', 'Matt Tolmach Productions']",4,United States of America,['United States of America'],1,en,1,True,8,"['obsession', 'marvel comic', 'sequel', 'based on comic book', 'electrocution', 'medical experiment', 'electricity', 'super powers']",Marc Webb,1.0,2.0,9.0,65,Andrew Garfield,"['Andrew Garfield', 'Emma Stone', 'Jamie Foxx']",11,52,2,102.0,9.0,7.0,13.0,Franchise
20526,TRON: Legacy,2010-12-10,2010.0,12.0,Released,Adventure,"['Adventure', 'Action', 'Science Fiction']",3,170000000,400062763,230062763,2.3533103705882352,125.0,6.3,2841,73.79505,Walt Disney Pictures,"['Walt Disney Pictures', 'LivePlanet', 'Prana Studios', 'Sean Bailey Productions', 'Revolution Sun Studios', 'Kontsept Film Company']",6,United States of America,['United States of America'],1,en,1,True,10,"['artificial intelligence', 'secret identity', 'computer program', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neon light', 'autocracy']",Joseph Kosinski,1.0,3.0,4.0,23,Garrett Hedlund,"['Garrett Hedlund', 'Jeff Bridges', 'Olivia Wilde']",6,14,3,27.0,1.0,1.0,1.0,Original
49013,Cars 2,2011-06-11,2011.0,6.0,Released,Animation,"['Animation', 'Family', 'Adventure', 'Comedy']",4,200000000,559852396,359852396,2.79926198,106.0,5.8,2033,49.98659,Walt Disney Pictures,"['Walt Disney Pictures', 'Pixar Animation Studios']",2,United States of America,['United States of America'],1,en,4,True,6,"['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']",John Lasseter,2.0,1.0,7.0,47,Owen Wilson,"['Owen Wilson', 'Larry the Cable Guy', 'Michael Caine']",6,26,15,40.0,4.0,2.0,4.0,Franchise
44912,Green Lantern,2011-06-16,2011.0,6.0,Released,Adventure,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",4,200000000,219851172,19851172,1.09925586,114.0,5.1,2487,51.872839,De Line Pictures,"['De Line Pictures', 'Warner Bros.', 'DC Entertainment']",3,United States of America,['United States of America'],1,en,1,True,10,"['dc comics', 'transformation', 'superhero', 'alien', 'alien infection', 'magical object', 'protector', 'super powers', 'origin', '3d']",Martin Campbell,1.0,3.0,4.0,23,Ryan Reynolds,"['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard']",6,14,3,47.0,5.0,1.0,2.0,Original
10193,Toy Story 3,2010-06-16,2010.0,6.0,Released,Animation,"['Animation', 'Family', 'Comedy']",3,200000000,1066969703,866969703,5.334848515,103.0,7.6,4597,59.995418,Walt Disney Pictures,"['Walt Disney Pictures', 'Pixar Animation Studios']",2,United States of America,['United States of America'],1,en,2,True,13,"['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']",Lee Unkrich,1.0,2.0,5.0,45,Tom Hanks,"['Tom Hanks', 'Tim Allen', 'Ned Beatty']",10,25,10,38.0,7.0,1.0,3.0,Franchise
534,Terminator Salvation,2009-05-20,2009.0,5.0,Released,Action,"['Action', 'Science Fiction', 'Thriller']",3,200000000,371353001,171353001,1.856765005,115.0,5.9,2463,71.862892,Columbia Pictures,"['Columbia Pictures', 'The Halcyon Company', 'Wonderland Sound and Vision', 'Warner Bros.']",4,Germany,"['Germany', 'Italy', 'United Kingdom', 'United States of America']",4,en,2,True,13,"['saving the world', 'artificial intelligence', 'prophecy', 'san francisco', 'cyborg', 'killer robot', 'gas station', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'los angeles']",McG,1.0,4.0,3.0,15,Christian Bale,"['Christian Bale', 'Sam Worthington', 'Anton Yelchin']",5,8,2,55.0,0.0,5.0,10.0,Original
168259,Furious 7,2015-04-01,2015.0,4.0,Released,Action,['Action'],1,190000000,1506249360,1316249360,7.927628210526316,137.0,7.3,4176,102.322217,Universal Pictures,"['Universal Pictures', 'Original Film', 'Fuji Television Network', 'Dentsu', 'One Race Films', 'China Film Co.', 'Québec Production Services Tax Credit', 'Media Rights Capital (MRC)', 'Abu Dhabi Film Commission', 'Colorado Office of Film, Television & Media']",10,Japan,"['Japan', 'United States of America']",2,en,1,True,7,"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']",James Wan,1.0,4.0,2.0,52,Vin Diesel,"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson']",11,20,21,98.0,3.0,18.0,14.0,Franchise
72190,World War Z,2013-06-20,2013.0,6.0,Released,Action,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",5,200000000,531865000,331865000,2.659325,116.0,6.7,5560,81.834855,Paramount Pictures,"['Paramount Pictures', 'GK Films', 'Skydance Productions', 'Hemisphere Media Capital', 'Apparatus Productions', 'Latina Pictures', '2DUX²']",7,United States of America,"['United States of America', 'Malta']",2,en,1,True,6,"['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']",Marc Forster,1.0,4.0,6.0,22,Brad Pitt,"['Brad Pitt', 'Mireille Enos', 'Abigail Hargrove']",5,12,5,31.0,2.0,1.0,1.0,Original
127585,X-Men: Days of Future Past,2014-05-15,2014.0,5.0,Released,Action,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",4,250000000,747862775,497862775,2.9914511,131.0,7.5,6032,118.078691,Twentieth Century Fox Film Corporation,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Down Productions', 'Revolution Sun Studios']",7,United Kingdom,"['United Kingdom', 'United States of America']",2,en,1,True,10,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']",Bryan Singer,1.0,4.0,5.0,65,Hugh Jackman,"['Hugh Jackman', 'James McAvoy', 'Michael Fassbender']",7,35,23,86.0,12.0,1.0,12.0,Original
54138,Star Trek Into Darkness,2013-05-05,2013.0,5.0,Released,Action,"['Action', 'Adventure', 'Science Fiction']",3,190000000,467365246,277365246,2.4598170842105263,132.0,7.4,4418,78.291018,Paramount Pictures,"['Paramount Pictures', 'Skydance Productions', 'Bad Robot', 'Kurtzman/Orci']",4,United States of America,['United States of America'],1,en,1,False,10,"['spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'space opera', 'terrorist bombing', '3d']",J.J. Abrams,1.0,5.0,4.0,98,Chris Pine,"['Chris Pine', 'Zachary Quinto', 'Zoe Saldana']",12,40,46,107.0,17.0,7.0,12.0,Franchise
81005,Jack the Giant Slayer,2013-02-27,2013.0,2.0,Released,Action,"['Action', 'Family', 'Fantasy']",3,195000000,197687603,2687603,1.0137825794871795,114.0,5.5,2598,43.349855,New Line Cinema,"['New Line Cinema', 'Original Film', 'Legendary Pictures', 'Warner Bros.', 'Big Kid Pictures', 'Bad Hat Harry Productions']",6,United States of America,['United States of America'],1,en,1,True,2,"['based on fairy tale', 'giant']",Bryan Singer,1.0,1.0,5.0,23,Nicholas Hoult,"['Nicholas Hoult', 'Eleanor Tomlinson', 'Ewan McGregor']",2,14,7,43.0,1.0,2.0,11.0,Original
64682,The Great Gatsby,2013-05-10,2013.0,5.0,Released,Drama,"['Drama', 'Romance']",2,105000000,351040419,246040419,3.343242085714285,143.0,7.3,3769,61.196071,Village Roadshow Pictures,"['Village Roadshow Pictures', 'Bazmark Films', 'Warner Bros.', 'A&E Television Networks', 'Red Wagon Entertainment', 'Spectrum Films']",6,United States of America,"['United States of America', 'Australia']",2,en,1,False,5,"['based on novel', 'infidelity', 'obsession', 'hope', '3d']",Baz Luhrmann,1.0,4.0,3.0,31,Leonardo DiCaprio,"['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan']",4,16,11,18.0,0.0,1.0,1.0,Original
9543,Prince of Persia: The Sands of Time,2010-05-19,2010.0,5.0,Released,Adventure,"['Adventure', 'Fantasy', 'Action', 'Romance']",4,150000000,335154643,185154643,2.234364286666666,116.0,6.2,2317,62.169881,Walt Disney Pictures,"['Walt Disney Pictures', 'Jerry Bruckheimer Films']",2,United States of America,['United States of America'],1,en,1,True,6,"['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']",Mike Newell,1.0,1.0,4.0,13,Jake Gyllenhaal,"['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley']",1,8,4,46.0,0.0,2.0,18.0,Original
68726,Pacific Rim,2013-07-11,2013.0,7.0,Released,Action,"['Action', 'Science Fiction', 'Adventure']",3,180000000,407602906,227602906,2.264460588888889,131.0,6.7,4794,56.523205,Legendary Pictures,"['Legendary Pictures', 'Warner Bros.', 'Disney Double Dare You (DDY)', 'Indochina Productions']",4,United States of America,"['United States of America', 'Canada']",2,en,1,True,7,"['dystopia', 'giant robot', 'giant monster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']",Guillermo del Toro,1.0,4.0,3.0,43,Idris Elba,"['Idris Elba', 'Charlie Hunnam', 'Charlie Day']",1,26,16,27.0,2.0,1.0,1.0,Original
38356,Transformers: Dark of the Moon,2011-06-28,2011.0,6.0,Released,Action,"['Action', 'Science Fiction', 'Adventure']",3,195000000,1123746996,928746996,5.762805107692308,154.0,6.1,3299,28.529607,Paramount Pictures,"['Paramount Pictures', 'Di Bonaventura Pictures', 'Indochina Productions', 'Hasbro Studios']",4,United States of America,['United States of America'],1,en,1,True,12,"['moon', 'spacecraft', 'traitor', 'bodyguard', 'alien planet', 'based on cartoon', 'transformers', 'giant robot', 'sabotage', 'word domination', 'commando', 'duringcreditsstinger']",Michael Bay,1.0,5.0,1.0,39,Shia LaBeouf,"['Shia LaBeouf', 'John Malkovich', 'Ken Jeong']",4,30,5,29.0,0.0,2.0,2.0,Original
217,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,2008.0,5.0,Released,Adventure,"['Adventure', 'Action']",2,185000000,786636033,601636033,4.252086664864865,122.0,5.7,2495,75.674458,Lucasfilm,"['Lucasfilm', 'Paramount Pictures']",2,United States of America,['United States of America'],1,en,3,True,16,"['saving the world', 'riddle', 'whip', 'treasure', 'mexico city', 'leather jacket', 'machinegun', 'alien phenomenons', 'maya civilization', 'peru', 'treasure hunt', 'nuclear explosion', 'refrigerator', 'archaeologist', 'indiana jones', 'archeology\xa0']",Steven Spielberg,1.0,1.0,5.0,38,Harrison Ford,"['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf']",2,16,20,14.0,0.0,1.0,1.0,Original
105864,The Good Dinosaur,2015-11-14,2015.0,11.0,Released,Adventure,"['Adventure', 'Animation', 'Family']",3,175000000,331926147,156926147,1.89672084,93.0,6.6,1736,51.692953,Walt Disney Pictures,"['Walt Disney Pictures', 'Pixar Animation Studios']",2,United States of America,['United States of America'],1,en,1,True,9,"['tyrannosaurus rex', 'friends', 'alternate history', 'dinosaur', 'fear', 'storm', 'nature', 'human', 'journey']",Peter Sohn,1.0,2.0,6.0,19,Raymond Ochoa,"['Raymond Ochoa', 'Jack Bright', 'Jeffrey Wright']",2,7,10,11.0,0.0,0.0,2.0,Original
62177,Brave,2012-06-21,2012.0,6.0,Released,Animation,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",6,185000000,538983207,353983207,2.9134227405405406,93.0,6.7,4641,125.114374,Walt Disney Pictures,"['Walt Disney Pictures', 'Pixar Animation Studios']",2,United States of America,['United States of America'],1,en,1,True,17,"['scotland', 'rebel', 'bravery', 'kingdom', 'archer', 'wish', 'bear', 'scot', 'rebellious daughter', 'turns into animal', 'archery', 'ruins', 'aftercreditsstinger', 'peace offering', 'woman director', 'courage', '3d']",Brenda Chapman,3.0,1.0,6.0,15,Kelly Macdonald,"['Kelly Macdonald', 'Julie Walters', 'Billy Connolly']",3,6,6,44.0,8.0,2.0,12.0,Original
188927,Star Trek Beyond,2016-07-07,2016.0,7.0,Released,Action,"['Action', 'Adventure', 'Science Fiction']",3,185000000,343471816,158471816,1.8566044108108108,122.0,6.6,2568,65.352913,Paramount Pictures,"['Paramount Pictures', 'Bad Robot', 'Perfect Storm Entertainment', 'Alibaba Pictures Group', 'Skydance Media', 'Sneaky Shark', 'Huahua Media']",7,United States of America,['United States of America'],1,en,1,True,4,"['sequel', 'stranded', 'hatred', 'space opera']",Justin Lin,1.0,4.0,3.0,33,Chris Pine,"['Chris Pine', 'Zachary Quinto', 'Karl Urban']",7,17,9,108.0,15.0,10.0,10.0,Franchise
10681,WALL·E,2008-06-22,2008.0,6.0,Released,Animation,"['Animation', 'Family']",2,180000000,521311860,341311860,2.896177,98.0,7.8,6296,66.390712,Walt Disney Pictures,"['Walt Disney Pictures', 'Pixar Animation Studios', 'FortyFour Studios']",3,United States of America,['United States of America'],1,en,1,True,1,['romantic comedy'],Andrew Stanton,1.0,2.0,4.0,29,Ben Burtt,"['Ben Burtt', 'Elissa Knight', 'Jeff Garlin']",6,12,11,52.0,5.0,2.0,6.0,Original
5174,Rush Hour 3,2007-08-08,2007.0,8.0,Released,Action,"['Action', 'Comedy', 'Crime', 'Thriller']",4,140000000,258022233,118022233,1.84301595,91.0,6.1,783,22.57178,New Line Cinema,['New Line Cinema'],1,United States of America,['United States of America'],1,en,5,False,1,['ambassador'],Brett Ratner,1.0,4.0,2.0,18,Chris Tucker,"['Chris Tucker', 'Jackie Chan', 'Hiroyuki Sanada']",5,8,5,18.0,0.0,1.0,1.0,Franchise
14161,2012,2009-10-10,2009.0,10.0,Released,Action,"['Action', 'Adventure', 'Science Fiction']",3,200000000,769653595,569653595,3.848267975,158.0,5.6,4903,45.274225,Columbia Pictures,"['Columbia Pictures', 'Centropolis Entertainment', 'The Mark Gordon Company', 'Farewell Productions']",4,Canada,"['Canada', 'United States of America']",2,en,9,True,11,"['civilization', 'natural disaster', 'end of the world', 'disaster', 'apocalypse', 'destruction', 'volcanic eruption', 'mayan', 'ark', 'solar', 'destruction  of mankind']",Roland Emmerich,1.0,7.0,2.0,52,John Cusack,"['John Cusack', 'Amanda Peet', 'Chiwetel Ejiofor']",14,34,4,115.0,22.0,5.0,10.0,Original
17979,A Christmas Carol,2009-11-04,2009.0,11.0,Released,Animation,"['Animation', 'Drama']",2,200000000,325233863,125233863,1.626169315,96.0,6.6,1095,39.744242,Walt Disney,"['Walt Disney', 'ImageMovers']",2,United States of America,['United States of America'],1,en,1,True,11,"['holiday', 'based on novel', 'victorian england', 'money', 'christmas eve', 'scrooge', 'christmas carol', 'ghost', 'lesson', 'charles dickens', 'christmas']",Robert Zemeckis,1.0,0.0,2.0,18,Gary Oldman,"['Gary Oldman', 'Jim Carrey', 'Steve Valentine']",4,12,2,9.0,3.0,0.0,0.0,Original
76757,Jupiter Ascending,2015-02-04,2015.0,2.0,Released,Science Fiction,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']",4,176000003,183987723,7987720,1.0453847719536686,124.0,5.2,2768,85.36908,Village Roadshow Pictures,"['Village Roadshow Pictures', 'Dune Entertainment', 'Anarchos Productions', 'Warner Bros.']",4,United States of America,['United States of America'],1,en,1,True,5,"['jupiter', 'space', 'woman director', '3d', 'interspecies romance']",Lilly Wachowski,2.0,3.0,2.0,66,Mila Kunis,"['Mila Kunis', 'Channing Tatum', 'Sean Bean']",11,19,36,103.0,21.0,9.0,13.0,Original
258489,The Legend of Tarzan,2016-06-29,2016.0,6.0,Released,Action,"['Action', 'Adventure']",2,180000000,356743061,176743061,1.9819058944444443,109.0,5.5,2430,42.741719,Village Roadshow Pictures,"['Village Roadshow Pictures', 'Dark Horse Entertainment', 'Jerry Weintraub Productions', 'RatPac-Dune Entertainment', 'Beagle Pug Films', 'Riche Productions', 'Village Roadshow Films North America']",7,Canada,"['Canada', 'United Kingdom', 'United States of America']",3,en,1,True,5,"['africa', 'feral child', 'tarzan', 'jungle', 'animal attack']",David Yates,1.0,0.0,5.0,34,Alexander Skarsgård,"['Alexander Skarsgård', 'Margot Robbie', 'Christoph Waltz']",4,14,16,12.0,1.0,0.0,1.0,Original
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,2005.0,12.0,Released,Adventure,"['Adventure', 'Family', 'Fantasy']",3,180000000,748806957,568806957,4.16003865,143.0,6.7,2629,67.391328,Walt Disney,"['Walt Disney', 'Walden Media']",2,United Kingdom,"['United Kingdom', 'United States of America']",2,en,2,False,14,"['saving the world', 'witch', 'based on novel', 'brother sister relationship', 'self sacrifice', 'winter', 'cupboard', 'beaver', 'lion', 'fairy-tale figure', 'battle', 'narnia', 'fantasy world', 'duringcreditsstinger']",Andrew Adamson,1.0,6.0,5.0,24,William Moseley,"['William Moseley', 'Anna Popplewell', 'Skandar Keynes']",7,13,4,29.0,3.0,1.0,1.0,Original
246655,X-Men: Apocalypse,2016-05-18,2016.0,5.0,Released,Science Fiction,['Science Fiction'],1,178000000,543934787,365934787,3.05581341011236,144.0,6.4,4721,139.272042,Twentieth Century Fox Film Corporation,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Kinberg Genre']",6,United States of America,['United States of America'],1,en,1,True,11,"['mutant', 'supernatural powers', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'apocalypse', 'superhero team', 'world domination', 'aftercreditsstinger', '1980s']",Bryan Singer,1.0,2.0,6.0,95,James McAvoy,"['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",11,28,56,96.0,9.0,9.0,13.0,Original
155,The Dark Knight,2008-07-16,2008.0,7.0,Released,Drama,"['Drama', 'Action', 'Crime', 'Thriller']",4,185000000,1004558444,819558444,5.430045643243243,152.0,8.2,12002,187.322927,DC Comics,"['DC Comics', 'Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy']",5,United Kingdom,"['United Kingdom', 'United States of America']",2,en,2,True,19,"['dc comics', 'crime fighter', 'secret identity', 'scarecrow', 'sadism', 'chaos', 'gotham city', 'vigilante', 'joker', 'superhero', 'based on comic book', 'tragic hero', 'organized crime', 'criminal mastermind', 'district attorney', 'imax', 'super villain', 'super powers', 'batman']",Christopher Nolan,1.0,4.0,6.0,134,Christian Bale,"['Christian Bale', 'Heath Ledger', 'Aaron Eckhart']",7,46,81,81.0,0.0,5.0,17.0,Original
14160,Up,2009-05-13,2009.0,5.0,Released,Animation,"['Animation', 'Comedy', 'Family', 'Adventure']",4,175000000,735099082,560099082,4.200566182857143,96.0,7.7,6870,92.201962,Pixar Animation Studios,['Pixar Animation Studios'],1,United States of America,['United States of America'],1,en,1,True,7,"['age difference', 'central and south america', 'balloon', 'animation', 'floating in the air', 'duringcreditsstinger', 'exploring']",Pete Docter,1.0,1.0,5.0,16,Ed Asner,"['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']",0,11,5,91.0,18.0,4.0,16.0,Original
15512,Monsters vs Aliens,2009-03-19,2009.0,3.0,Released,Animation,"['Animation', 'Family', 'Adventure', 'Science Fiction']",4,175000000,381509870,206509870,2.1800564,94.0,6.0,1423,36.167578,DreamWorks Animation,['DreamWorks Animation'],1,United States of America,['United States of America'],1,en,1,True,3,"['alien', 'giant robot', 'duringcreditsstinger']",Conrad Vernon,2.0,0.0,5.0,28,Seth Rogen,"['Seth Rogen', 'Reese Witherspoon', 'Hugh Laurie']",6,16,6,11.0,2.0,0.0,0.0,Original
1726,Iron Man,2008-04-30,2008.0,4.0,Released,Action,"['Action', 'Science Fiction', 'Adventure']",3,140000000,585174222,445174222,4.179815871428572,126.0,7.4,8776,120.725053,Marvel Studios,['Marvel Studios'],1,United States of America,['United States of America'],1,en,4,True,12,"['middle east', 'arms dealer', 'malibu', 'marvel comic', 'superhero', 'based on comic book', 'tony stark', 'iron man', 'aftercreditsstinger', 'marvel cinematic universe', 'counter terrorism', 'agent coulson']",Jon Favreau,1.0,2.0,6.0,87,Robert Downey Jr.,"['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges']",16,30,41,21.0,1.0,1.0,1.0,Original
